Title,Price,Neighborhood,Size,Rooms,Bedrooms,Bathrooms,Floors,Additional Information,Location
Vend appartement à Mozart. Surface totale 128 m². Ascenseur et terrasse.,1 450 000 DH,Mozart à Tanger,128 m²,3 Pièces,3 Chambres,2 Salles de bains,Not specified,['Nouveau'],"['35.77525384929336', '-5.863094329833984']"
Maison à la vente à Ben Dibane. 4 chambres agréables. Salon moderne.,1 400 000 DH,Ben Dibane à Tanger,97 m²,7 Pièces,5 Chambres,5 Salles de bains,Not specified,"['Bon état', '20-30 ans']","['35.73652689518052', '-5.8206939697265625']"
Appartement à l'achat à Tanja Balia. 2 belles chambres. Meublé.,750 000 DH,Tanja Balia à Tanger,73 m²,3 Pièces,2 Chambres,1 Salle de bain,3ème étage,"['Nouveau', '1-5 ans']","['35.770222695566474', '-5.769313610806133']"
Superbe apparemment très bien situé à vendre,830 000 DH,Zemmouri à Tanger,79 m²,3 Pièces,2 Chambres,1 Salle de bain,1er étage,"['Bon état', '10-20 ans']","['35.73652689518052', '-5.8206939697265625']"
Appartement à l'achat à Hay Hassani. 3 chambres agréables. Avec ascenseur et terrasse.,820 000 DH,Hay Hassani à Tanger,130 m²,5 Pièces,3 Chambres,1 Salle de bain,9ème étage,"['Nouveau', '1-5 ans']","['35.77525384929336', '-5.863094329833984']"
Appartement en vente à Hay Hassani. Superficie 83 m².,530 000 DH,Hay Hassani à Tanger,83 m²,5 Pièces,3 Chambres,1 Salle de bain,4ème étage,"['Bon état', '10-20 ans']","['35.77525384929336', '-5.863094329833984']"
Maison à vendre Ain Ktiouet,1 950 000 DH,Msala à Tanger,225 m²,3 Pièces,4 Chambres,2 Salles de bains,Not specified,"['Bon état', '20-30 ans']","['35.77792031735153', '-5.819164730806145']"
Belle villa à vendre à Playa Blanca. Terrasse et jardin.,205 001 EUR,Malabata à Tanger,600 m²,1 Pièce,2 Chambres,1 Salle de bain,Not specified,"['Bon état', '5-10 ans']","['35.82324844972298', '-5.723592267679948']"
Appartement 3 chambres 83 m2 à vendre à Tanger,1 100 000 DH,Moujahidine à Tanger,83 m²,4 Pièces,3 Chambres,1 Salle de bain,3ème étage,"['Bon état', '1-5 ans']","['35.76526066736589', '-5.837702300211742']"
Appartement à Val fleuri,720 000 DH,Mister Khouch à Tanger,94 m²,4 Pièces,3 Chambres,1 Salle de bain,4ème étage,"['Bon état', '20-30 ans']","['35.77692508773857', '-5.829448699951172']"
Appartement en vente à Administratif. 2 pièces confortables. Four micro ondes,7 500 DH,Administratif à Tanger,108 m²,2 Pièces,3 Chambres,1 Salle de bain,5ème étage,"['Nouveau', '20-30 ans']","['35.77280560307402', '-5.813583472251737']"
Appartement titré petit bâtiment tanja balia l,430 000 DH,Tanja Balia à Tanger,60 m²,3 Pièces,2 Chambres,1 Salle de bain,4ème étage,"['Nouveau', '1-5 ans']","['35.7658872710907', '-5.763058662414551']"
Appartement à l'achat à Marjane. 1 Pièce.,670 000 DH,Marjane à Tanger,76 m²,1 Pièce,2 Chambres,1 Salle de bain,Not specified,['Bon état'],"['35.74481715741179', '-5.847816467285156']"
Appartement en vente à Souani. 2 grandes pièces. Salon traditionnel et système d'antenne parabolique.,550 000 DH,Casabarata à Tanger,75 m²,7 Pièces,2 Chambres,1 Salle de bain,3ème étage,"['Bon état', '10-20 ans']","['35.767082488170644', '-5.8236559276510285']"
Appartement à vendre à Mghogha. Surface totale 47 m². Système de parabole et résidence sécurisée.,450 000 DH,Mghogha à Tanger,47 m²,1 Pièce,1 Chambre,1 Salle de bain,Not specified,['Bon état'],"['35.75602322879421', '-5.768238775533463']"
Vend appartement à Malabata. 2 chambres. Meublé.,2 400 000 DH,Malabata à Tanger,140 m²,3 Pièces,2 Chambres,2 Salles de bains,Not specified,['Bon état'],"['35.7845618299414', '-5.763195102457717']"
Appartement à l'achat à Mesnana. Surface totale 68 m². Meublé,650 000 DH,Mesnana à Tanger,68 m²,6 Pièces,2 Chambres,1 Salle de bain,Not specified,"['Nouveau', '5-10 ans']","['35.75091327985501', '-5.862604837100107']"
Appartement à l'achat à Mesnana. Surface totale 80 m². Meublé.,850 000 DH,Mesnana à Tanger,80 m²,3 Pièces,3 Chambres,2 Salles de bains,Not specified,['Bon état'],"['35.7581167', '-5.8595041']"
Appartement à l'achat à Malabata. 2 chambres. Environnement calme avec vue sur la mer et double vitrage.,1 700 000 DH,Malabata à Tanger,120 m²,2 Pièces,2 Chambres,2 Salles de bains,1er étage,"['Nouveau', '5-10 ans']","['35.72655187986273', '-5.751557350158691']"
Appartement sur la corniche,1 040 000 DH,De La Plage à Tanger,80 m²,3 Pièces,2 Chambres,2 Salles de bains,3ème étage,['Bon état'],"['35.77525384929336', '-5.863094329833984']"
Aprt social 56 m mchamssa avec assenceur,360 000 DH,Ziaten à Tanger,56 m²,2 Pièces,2 Chambres,1 Salle de bain,1er étage,"['Nouveau', ""Moins d'un an""]","['35.775253849293364', '-5.863094329833984']"
Maison de haut standing à vendre en Centre. Superficie 320 m²,4 500 000 DH,Centre à Tanger,320 m²,2 Pièces,4 Chambres,4 Salles de bains,Not specified,['Bon état'],"['35.77824812995999', '-5.804815292358398']"
Villa à vendre à Tanger,49 000 000 DH,Centre à Tanger,364 m²,9 Pièces,7 Chambres,3 Salles de bains,Not specified,"['Bon état', '10-20 ans']","['35.77824812995999', '-5.804815292358398']"
Vente d'un bel appartement à Aouama Gharbia. Surface totale 100 m².,6 500 DH,Aouama Gharbia à Tanger,100 m²,1 Pièce,1 Chambre,1 Salle de bain,Not specified,['Bon état'],"['35.72532429586789', '-5.798172996024597']"
Apprts moyen standing a tanger,380 000 DH,Achakar à Tanger,60 m²,1 Pièce,2 Chambres,2 Salles de bains,3ème étage,"['Nouveau', '1-5 ans']","['35.77525384929336', '-5.863094329833984']"
Superbe maison indépendante,3 800 000 DH,Ennasr à Tanger,128 m²,3 Pièces,6 Chambres,3 Salles de bains,Not specified,"['Bon état', '5-10 ans']","['35.755196191668546', '-5.829620361328125']"
Appartement à vendre à Mghogha. Surface totale 56 m². Sécurisé 24/24,120 000 DH,Mghogha à Tanger,56 m²,1 Pièce,2 Chambres,1 Salle de bain,1er étage,['Nouveau'],"['35.75056410532593', '-5.779752731323242']"
Appart à vendre mad tanger benkirane,600 000 DH,Benkirane à Tanger,78 m²,5 Pièces,3 Chambres,1 Salle de bain,2ème étage,"['Bon état', '10-20 ans']","['32.34023266790936', '-7.437744140625']"
Appartement bien ensoléillé,350 000 DH,Médina à Tanger,55 m²,3 Pièces,2 Chambres,1 Salle de bain,2ème étage,"['Bon état', '5-10 ans']","['35.787160682728306', '-5.811853408813477']"
Maison à vendre,900 000 DH,Moujahidine à Tanger,90 m²,5 Pièces,2 Chambres,1 Salle de bain,Not specified,"['Nouveau', ""Moins d'un an""]","['35.7715630596535', '-5.840392112731934']"
Vend appartement à Boukhalef. 3 pièces confortables. Bien meublé.,300 000 DH,Boukhalef à Tanger,58 m²,3 Pièces,2 Chambres,1 Salle de bain,4ème étage,"['Bon état', '10-20 ans']","['35.735725683250735', '-5.8814191818237305']"
Villa à vende Joël kbir tanger,17 000 000 DH,Jbel Kbir à Tanger,1341 m²,6 Pièces,3 Chambres,4 Salles de bains,Not specified,"['Nouveau', '1-5 ans']","['35.790467821137874', '-5.840349197387695']"
Appartement à l'achat à Marjane. 2 chambres.,800 000 DH,Marjane à Tanger,82 m²,2 Pièces,2 Chambres,1 Salle de bain,7ème étage,"['Nouveau', '1-5 ans']","['35.74481715741179', '-5.847816467285156']"
Appartement neuf à la vente Quartier IBERIA,1 750 000 DH,Iberie à Tanger,117 m²,3 Pièces,3 Chambres,2 Salles de bains,7ème étage,"['Nouveau', '1-5 ans']","['35.78051984788341', '-5.820679660212177']"
"Appartement à vendre, 3 belle chambres",96 000 EUR,Marjane à Tanger,72 m²,1 Pièce,3 Chambres,1 Salle de bain,5ème étage,"['Nouveau', ""Moins d'un an""]","['35.775253849293364', '-5.863094329833984']"
Appartement à vendre V. C. Tas. 1396,1 200 000 DH,Centre à Tanger,100 m²,4 Pièces,3 Chambres,1 Salle de bain,4ème étage,"['Bon état', '10-20 ans']","['35.77525384929336', '-5.863094329833984']"
Villa à vendre Tanger,4 900 000 DH,Bel Air - Val fleuri à Tanger,364 m²,8 Pièces,6 Chambres,3 Salles de bains,Not specified,"['Bon état', '10-20 ans']","['35.77667159516301', '-5.82788167198271']"
Apparemment à vendre,700 000 DH,Centre à Tanger,80 m²,3 Pièces,1 Chambre,2 Salles de bains,Not specified,"['Bon état', ""Moins d'un an""]","['35.77824812995999', '-5.804815292358398']"
Appartement à vendre à dradebe Tanger,610 000 DH,Jbel Kbir à Tanger,73 m²,1 Pièce,2 Chambres,1 Salle de bain,4ème étage,"['Bon état', '5-10 ans']","['35.78495004505657', '-5.839877128601075']"
Appartement en vente à Ziaten. Surface de 58 m².,360 000 DH,Ziaten à Tanger,58 m²,2 Pièces,1 Chambre,1 Salle de bain,Not specified,['Bon état'],"['35.77525384929336', '-5.863094329833984']"
Superbe appartement à vendre à Mesnana. Surface totale 60 m². Ascenseur.,450 000 DH,Mesnana à Tanger,60 m²,2 Pièces,2 Chambres,1 Salle de bain,5ème étage,"['Nouveau', ""Moins d'un an""]","['35.75359414748105', '-5.85871696472168']"
Vend appartement à Lalla Chafia. 3 belles chambres. Avec ascenseur.,550 000 DH,Lalla Chafia à Tanger,101 m²,1 Pièce,3 Chambres,1 Salle de bain,Not specified,['Bon état'],"['35.772886188969196', '-5.8190202713012695']"
"Somptueuse maison à vendre à Iberie. 2 pièces confortables. Environnement calme avec vue sur la montagne, porte blindée.",2 401 860 USD,Iberie à Tanger,1200 m²,2 Pièces,5 Chambres,4 Salles de bains,Not specified,"['Bon état', ""Moins d'un an""]","['35.77525384929336', '-5.863094329833984']"
Appartement à l'achat à Achakar. 4 belles chambres. Porte blindée et résidence sécurisée.,7 706 040 USD,Achakar à Tanger,5000 m²,7 Pièces,4 Chambres,3 Salles de bains,4ème étage,"['Bon état', ""Moins d'un an""]","['35.77525384929336', '-5.863094329833984']"
Villa sidi kasem plage,1 980 000 DH,De La Plage à Tanger,279 m²,2 Pièces,5 Chambres,4 Salles de bains,Not specified,"['Nouveau', ""Moins d'un an""]","['35.71363873880993', '-5.937106452642199']"
Appartement à vendre 135m² à Malabata,1 900 000 DH,Malabata à Tanger,135 m²,3 Pièces,3 Chambres,2 Salles de bains,12ème étage,"['Bon état', '10-20 ans']","['35.76513279309228', '-5.777177810668945']"
Superbe appartement à vendre à Boukhalef. Superficie 65 m². Meublé.,38 000 DH,Boukhalef à Tanger,65 m²,1 Pièce,2 Chambres,1 Salle de bain,2ème étage,"['Nouveau', '10-20 ans']","['35.735725683250735', '-5.8814191818237305']"
Superbe appartement à vendre à Branes 2. Surface totale 88 m². Bien meublé,950 000 DH,Branes 2 à Tanger,88 m²,1 Pièce,2 Chambres,1 Salle de bain,Not specified,['Nouveau'],"['35.756777239492706', '-5.83174345399996']"
Bel apprt à vendre 3 ch balcon 2 wc assenceur,780 000 DH,Ziaten à Tanger,71 m²,3 Pièces,3 Chambres,2 Salles de bains,4ème étage,"['Nouveau', ""Moins d'un an""]","['35.77525384929336', '-5.863094329833984']"
"Appartement en vente à Castilla. 2 grandes pièces. Salon traditionnel marocain, résidence sécurisée.",900 000 DH,Castilla à Tanger,103 m²,2 Pièces,2 Chambres,2 Salles de bains,Not specified,"['Bon état', '10-20 ans']","['35.77037918548342', '-5.816187858581543']"
Maison avec commerce rt garage à vendre à Drissia,1 950 000 DH,Drissia à Tanger,350 m²,4 Pièces,5 Chambres,2 Salles de bains,Not specified,"['Bon état', '20-30 ans']","['35.764494377974295', '-5.801339149475098']"
Maison de deux étage à cartier Mouwadifin,2 400 000 DH,Hay El Boughaz à Tanger,100 m²,4 Pièces,3 Chambres,4 Salles de bains,Not specified,"['Nouveau', '10-20 ans']","['35.760375410553856', '-5.819320678710966']"
Maison a vendre 60 m² Tanger,1 000 000 DH,Mghogha à Tanger,60 m²,7 Pièces,5 Chambres,5 Salles de bains,Not specified,"['Bon état', '10-20 ans']","['35.75056410532593', '-5.779752731323242']"
Appartement en vente à Marchan. Surface de 137 m². Bien meublé.,2 400 000 DH,Marchan à Tanger,137 m²,3 Pièces,3 Chambres,2 Salles de bains,3ème étage,"['Bon état', ""Moins d'un an""]","['35.77525384929336', '-5.863094329833984']"
Appartement 130m² en Vente à Tanger,1 230 000 DH,Marjane à Tanger,145 m²,3 Pièces,3 Chambres,2 Salles de bains,4ème étage,"['Bon état', '5-10 ans']","['35.74481715741179', '-5.847816467285156']"
Beau appartement bien situé est bien fini,700 000 DH,Ahlane à Tanger,95 m²,4 Pièces,3 Chambres,1 Salle de bain,Not specified,['Bon état'],"['35.73652689518052', '-5.8206939697265625']"
Vente d'un bel appartement à Hanaa 2. 2 chambres. Système de parabole et résidence sécurisée.,45 000 EUR,Hanaa 2 à Tanger,72 m²,1 Pièce,2 Chambres,1 Salle de bain,Not specified,"['Bon état', '10-20 ans']","['35.7245894845615', '-5.8068163885636555']"
Maison 110m2 zaoudia titrée,2 000 000 DH,Hay Zaoudia à Tanger,110 m²,7 Pièces,5 Chambres,4 Salles de bains,Not specified,"['Bon état', '10-20 ans']","['35.75564313305445', '-5.818355083465576']"
Bel appartement à vendre à Branes 1. 2 belles chambres.,780 000 DH,Branes 1 à Tanger,92 m²,1 Pièce,2 Chambres,1 Salle de bain,1er étage,"['Bon état', '10-20 ans']","['35.7594720979214', '-5.8302146267254535']"
Appartement à vendre à Ibrahim al khalil,730 000 DH,Marjane à Tanger,81 m²,2 Pièces,2 Chambres,2 Salles de bains,6ème étage,"['Bon état', '5-10 ans']","['35.74481715741179', '-5.847816467285156']"
Belle villa au pôle urbain Ibn Batouta,3 000 000 DH,Route Nationale Assilah (N1) à Tanger,251 m²,7 Pièces,5 Chambres,3 Salles de bains,Not specified,"['Bon état', '5-10 ans']","['35.77525384929336', '-5.863094329833984']"
Maison à vendre,1 600 000 DH,Tanja Balia à Tanger,50 m²,4 Pièces,3 Chambres,2 Salles de bains,Not specified,['Bon état'],"['35.76513279309228', '-5.777177810668945']"
Appart a Mesnana a côté d ENCG ensoleillé,700 000 DH,Branes 2 à Tanger,89 m²,4 Pièces,3 Chambres,1 Salle de bain,5ème étage,"['Bon état', '20-30 ans']","['35.758957385873686', '-5.835371017456055']"
"Appart ensoleillé, sécurisé, à Mesnana",700 000 DH,Branes 2 à Tanger,89 m²,4 Pièces,3 Chambres,1 Salle de bain,5ème étage,"['Bon état', '20-30 ans']","['35.758957385873686', '-5.835371017456055']"
Appartement à vendre. Tanger Moujahidine,900 000 DH,Moujahidine à Tanger,107 m²,1 Pièce,3 Chambres,1 Salle de bain,6ème étage,"['Nouveau', '5-10 ans']","['35.7715630596535', '-5.840392112731934']"
Appartement à Lotinord,970 000 DH,Marjane à Tanger,85 m²,3 Pièces,2 Chambres,2 Salles de bains,1er étage,"['Bon état', '10-20 ans']","['35.77525384929336', '-5.863094329833984']"
Villa Spa et habitation à vendre,4 200 000 DH,Moujahidine à Tanger,387 m²,11 Pièces,4 Chambres,2 Salles de bains,Not specified,"['Bon état', '10-20 ans']","['35.7715630596535', '-5.840392112731934']"
Appartement Hai Hassani,640 000 DH,Hay Hassani à Tanger,82 m²,4 Pièces,3 Chambres,1 Salle de bain,2ème étage,"['Bon état', '20-30 ans']","['35.73396648509148', '-5.856142044067384']"
Appartement Avecdre A GZENAYA superficie 63 Metre,440 000 DH,Aharrarine à Tanger,63 m²,4 Pièces,2 Chambres,1 Salle de bain,1er étage,"['Nouveau', ""Moins d'un an""]","['35.72917639162405', '-5.836915969848633']"
Un appartement a vendre,1 350 000 DH,Castilla à Tanger,112 m²,2 Pièces,2 Chambres,1 Salle de bain,6ème étage,"['Bon état', '10-20 ans']","['35.7715630596535', '-5.840392112731934']"
Un appartement à vendre,1 200 000 DH,Moujahidine à Tanger,120 m²,2 Pièces,2 Chambres,2 Salles de bains,3ème étage,"['Nouveau', '1-5 ans']","['35.7715630596535', '-5.840392112731934']"
Appartement meublé à vendre vue sur mer,2 200 000 DH,De La Plage à Tanger,97 m²,2 Pièces,2 Chambres,2 Salles de bains,16ème étage,"['Bon état', '5-10 ans']","['35.77570647674164', '-5.796489715576172']"
Appartement à l'achat à Mesnana. 2 belles chambres. Système de parabole et salon marocain,410 000 DH,Mesnana à Tanger,60 m²,5 Pièces,2 Chambres,1 Salle de bain,3ème étage,"['Bon état', '1-5 ans']","['35.75359414748105', '-5.85871696472168']"
Appartement à vendre à Ben Dibane. Surface totale 88 m². Avec garage et ascenseur.,10 000 DH,Ben Dibane à Tanger,88 m²,3 Pièces,3 Chambres,2 Salles de bains,Not specified,['Nouveau'],"['35.7546916', '-5.8283017']"
Appartement complexe mesnana,350 000 DH,Marjane à Tanger,52 m²,3 Pièces,2 Chambres,1 Salle de bain,1er étage,['Bon état'],"['35.74481715741179', '-5.847816467285156']"
Appartements 3 chambres neufs petit bâtiment,1 089 000 DH,Tanja Balia à Tanger,99 m²,4 Pièces,3 Chambres,2 Salles de bains,2ème étage,"['Nouveau', ""Moins d'un an""]","['35.7658872710907', '-5.763058662414551']"
Appartement à vendre à Tanja Balia. Surface totale 120 m². Ascenseur et terrasse,1 300 000 DH,Tanja Balia à Tanger,120 m²,4 Pièces,3 Chambres,2 Salles de bains,Not specified,['Nouveau'],"['35.7658872710907', '-5.763058662414551']"
Appartements 73 métre neufs titrés petit bâtiment,570 000 DH,Tanja Balia à Tanger,73 m²,3 Pièces,2 Chambres,1 Salle de bain,1er étage,"['Nouveau', ""Moins d'un an""]","['35.7658872710907', '-5.763058662414551']"
"Vente d'un bel appartement à Moujahidine. 2 grandes pièces. Salon Marocain, sécurité.",620 000 DH,Moujahidine à Tanger,65 m²,5 Pièces,2 Chambres,1 Salle de bain,1er étage,"['Bon état', '1-5 ans']","['35.76307944632042', '-5.841516853615317']"
Appartement en vente en Centre. 2 chambres agréables. Meublé.,1 450 000 DH,Centre à Tanger,95 m²,2 Pièces,2 Chambres,1 Salle de bain,9ème étage,"['Bon état', '1-5 ans']","['35.77824812995999', '-5.804815292358398']"
Appartement neuf titré petit bâtiment petit balcon,430 000 DH,Tanja Balia à Tanger,60 m²,3 Pièces,2 Chambres,1 Salle de bain,4ème étage,"['Nouveau', ""Moins d'un an""]","['35.7658872710907', '-5.763058662414551']"
"Bel appartement à vendre à Tanja Balia. 3 pièces. Antenne parabolique, résidence sécurisée",670 000 DH,Tanja Balia à Tanger,67 m²,3 Pièces,2 Chambres,1 Salle de bain,1er étage,"['Nouveau', ""Moins d'un an""]","['35.7658872710907', '-5.763058662414551']"
Appartements 73 métre petit bâtiment titres,570 000 DH,Tanja Balia à Tanger,73 m²,3 Pièces,2 Chambres,1 Salle de bain,1er étage,"['Nouveau', ""Moins d'un an""]","['35.7658872710907', '-5.763058662414551']"
Appartements neufs titrés petit bâtiment 73 métre,570 000 DH,Tanja Balia à Tanger,73 m²,3 Pièces,2 Chambres,1 Salle de bain,2ème étage,"['Nouveau', ""Moins d'un an""]","['35.769031', '-5.7699979']"
Appartements neufs petit bâtiment concirge,750 000 DH,Tanja Balia à Tanger,68 m²,3 Pièces,2 Chambres,1 Salle de bain,1er étage,"['Nouveau', ""Moins d'un an""]","['35.7658872710907', '-5.763058662414551']"
Appartements titrés petit bâtiment tanja balia,570 000 DH,Tanja Balia à Tanger,73 m²,3 Pièces,2 Chambres,2 Salles de bains,1er étage,"['Nouveau', ""Moins d'un an""]","['35.7658872710907', '-5.763058662414551']"
Appartements 73 métre petit bâtiment titrés neufs,570 000 DH,Tanja Balia à Tanger,73 m²,3 Pièces,2 Chambres,1 Salle de bain,1er étage,"['Nouveau', '1-5 ans']","['35.7658872710907', '-5.763058662414551']"
Villa sidikankouch,3 200 000 DH,De La Plage à Tanger,1700 m²,8 Pièces,5 Chambres,4 Salles de bains,Not specified,"['Bon état', '10-20 ans']","['35.77570647674164', '-5.796489715576172']"
Très bel appartement,720 000 DH,Aharrarine à Tanger,76 m²,3 Pièces,2 Chambres,1 Salle de bain,6ème étage,"['Nouveau', '1-5 ans']","['35.72710032512213', '-5.843505495269033']"
Appartement à l'achat en Centre. Surface de 900 m². Double vitrage et chauffage central.,1 981 530 USD,Centre à Tanger,900 m²,72 Pièces,4 Chambres,4 Salles de bains,6ème étage,"['Nouveau', ""Moins d'un an""]","['35.77525384929336', '-5.863094329833984']"
Appartement de 78 m2 en bon etat,680 000 DH,Hay Hassani à Tanger,78 m²,6 Pièces,3 Chambres,1 Salle de bain,1er étage,"['Bon état', '10-20 ans']","['35.77525384929336', '-5.863094329833984']"
Villa a vendre à Tanger avec 3 facades,2 800 000 DH,Route Nationale Assilah (N1) à Tanger,283 m²,2 Pièces,5 Chambres,2 Salles de bains,Not specified,"['Bon état', '5-10 ans']","['35.77525384929336', '-5.863094329833984']"
Appartement tanger centre,1 800 000 DH,Centre à Tanger,156 m²,1 Pièce,3 Chambres,2 Salles de bains,2ème étage,"['Bon état', '30-50 ans']","['35.77824812995999', '-5.804815292358398']"
"Trouvez votre riad à acheter en Centre. 1 Pièce. Porte blindée, sécurité.",330 240 USD,Centre à Tanger,300 m²,1 Pièce,4 Chambres,4 Salles de bains,Not specified,"['Bon état', ""Moins d'un an""]","['35.77525384929336', '-5.863094329833984']"
Appartement centre ville,1 300 000 DH,Centre à Tanger,108 m²,5 Pièces,3 Chambres,1 Salle de bain,5ème étage,['Nouveau'],"['35.77824812995999', '-5.804815292358398']"
Appartement à vendre à Boukhalef. 2 chambres agréables. Avec ascenseur et espace vert,310 000 DH,Boukhalef à Tanger,54 m²,3 Pièces,2 Chambres,1 Salle de bain,3ème étage,"['Nouveau', ""Moins d'un an""]","['35.735725683250735', '-5.8814191818237305']"
Appartement à l'achat à Marjane. Superficie 86 m².,680 000 DH,Marjane à Tanger,86 m²,3 Pièces,3 Chambres,1 Salle de bain,Not specified,['Bon état'],"['35.74481715741179', '-5.847816467285156']"
Maison traditionnelle style Riyad située à Msala,1 000 000 DH,Msala à Tanger,80 m²,5 Pièces,3 Chambres,2 Salles de bains,Not specified,"['Bon état', '30-50 ans']","['35.77525384929336', '-5.863094329833984']"
Vends Appartement 75m2 Tanger Aouama,420 000 DH,Aouama Gharbia à Tanger,75 m²,3 Pièces,2 Chambres,1 Salle de bain,4ème étage,"['Bon état', '10-20 ans']","['35.726493813741016', '-5.802197456359863']"
"Appartement en vente à tanger gueznaya. Surface totale 65 m². Prestation de conciergerie, belle Piscine",490 000 DH,Route Nationale Assilah (N1) à Tanger,65 m²,3 Pièces,2 Chambres,1 Salle de bain,Not specified,"['Bon état', '1-5 ans']","['35.710613235765635', '-5.9127091226379']"
Appartement Nour mojama3e hassani,400 000 DH,Hay Hassani à Tanger,65 m²,2 Pièces,1 Chambre,1 Salle de bain,6ème étage,"['Bon état', '5-10 ans']","['35.735481836321064', '-5.856142044067383']"
Appartement à vendre en Centre. 3 chambres. Ascenseur.,1 450 000 DH,Centre à Tanger,140 m²,3 Pièces,3 Chambres,2 Salles de bains,10ème étage,"['Bon état', '10-20 ans']","['35.77824812995999', '-5.804815292358398']"
Maison a vendre,1 300 000 DH,Ziaten à Tanger,104 m²,3 Pièces,3 Chambres,3 Salles de bains,Not specified,"['Bon état', ""Moins d'un an""]","['35.77525384929336', '-5.863094329833984']"
Dar lilbay3 gzenaya,500 000 DH,Boukhalef à Tanger,80 m²,4 Pièces,1 Chambre,1 Salle de bain,Not specified,"['Nouveau', '1-5 ans']","['35.735725683250735', '-5.8814191818237305']"
Maison à vendre de 80 ² à gzenaya,500 000 DH,Boukhalef à Tanger,80 m²,4 Pièces,2 Chambres,1 Salle de bain,Not specified,"['Nouveau', '1-5 ans']","['35.735725683250735', '-5.8814191818237305']"
Appartement à l'achat à Azib Haj Kaddour. 5 pièces confortables. Bien meublé,1 200 000 DH,Azib Haj Kaddour à Tanger,89 m²,5 Pièces,2 Chambres,2 Salles de bains,Not specified,"['Nouveau', ""Moins d'un an""]","['35.754898609821815', '-5.840630870895423']"
Appartements neufs à partir de 8000 dhs/m²,820 000 DH,Haddad à Tanger,103 m²,4 Pièces,3 Chambres,2 Salles de bains,1er étage,"['Nouveau', '1-5 ans']","['35.73652689518052', '-5.8206939697265625']"
Dar a vendre,480 000 DH,Aharrarine à Tanger,50 m²,6 Pièces,4 Chambres,2 Salles de bains,Not specified,"['Nouveau', ""Moins d'un an""]","['35.72917639162405', '-5.836915969848633']"
Bel appartement à vendre à Boukhalef. Surface de 67 m². Espace vert,330 000 DH,Boukhalef à Tanger,67 m²,7 Pièces,2 Chambres,1 Salle de bain,Not specified,"['Bon état', '5-10 ans']","['35.735725683250735', '-5.8814191818237305']"
Superbe appartement à vendre à Hay Al Bassatine. 2 belles chambres. Concierge.,900 000 DH,Hay Al Bassatine à Tanger,93 m²,1 Pièce,2 Chambres,2 Salles de bains,2ème étage,"['Bon état', '10-20 ans']","['35.769822061566224', '-5.829148292541504']"
Dar jdida lbi3,480 000 DH,El Khair 1 à Tanger,50 m²,6 Pièces,4 Chambres,2 Salles de bains,Not specified,"['Nouveau', ""Moins d'un an""]","['35.74488681967148', '-5.8234405517578125']"
Appartement à vendre à Boukhalef. 1 Pièce.,350 000 DH,Boukhalef à Tanger,60 m²,1 Pièce,2 Chambres,1 Salle de bain,Not specified,"['Bon état', '5-10 ans']","['35.735725683250735', '-5.8814191818237305']"
Appartement 4éme étage à vendre TANJA BALIA,320 000 DH,Tanja Balia à Tanger,49 m²,2 Pièces,2 Chambres,1 Salle de bain,4ème étage,"['Bon état', '5-10 ans']","['35.76513279309228', '-5.777177810668945']"
Neuf appartement à vendre,7 850 DH,Aharrarine à Tanger,96 m²,4 Pièces,3 Chambres,2 Salles de bains,1er étage,"['Nouveau', '1-5 ans']","['35.72917639162405', '-5.836915969848633']"
Appartement en vente en Centre. 3 pièces confortables. Bien meublé.,800 000 DH,Centre à Tanger,100 m²,3 Pièces,3 Chambres,1 Salle de bain,3ème étage,"['Bon état', '1-5 ans']","['35.77824812995999', '-5.804815292358398']"
Dar lil bya3e,750 000 DH,Aharrarine à Tanger,60 m²,2 Pièces,2 Chambres,1 Salle de bain,Not specified,"['Nouveau', ""Moins d'un an""]","['35.73652689518052', '-5.8206939697265625']"
Maison Commerciale 120 m2,3 100 000 DH,Benkirane à Tanger,120 m²,3 Pièces,7 Chambres,3 Salles de bains,Not specified,"['Bon état', '10-20 ans']","['35.7617781665099', '-5.788249969482422']"
Magnifique villa à vendre à De La Plage. 6 pièces. Double vitrage et porte blindée.,4 500 000 DH,De La Plage à Tanger,176 m²,6 Pièces,2 Chambres,2 Salles de bains,Not specified,"['Nouveau', ""Moins d'un an""]","['35.77570647674164', '-5.796489715576172']"
Maison Titre a la zone El majd,3 500 000 DH,Aouama Gharbia à Tanger,454 m²,1 Pièce,2 Chambres,1 Salle de bain,Not specified,"['Bon état', '1-5 ans']","['35.73652689518052', '-5.8206939697265625']"
Superbe maison à vendre à Hay Zaoudia. Surface de 130 m². Salon traditionnel marocain.,280 000 USD,Hay Zaoudia à Tanger,130 m²,8 Pièces,4 Chambres,3 Salles de bains,Not specified,['Bon état'],"['35.75564313305445', '-5.818355083465576']"
Un appartement de luxe en plein centre de Tanger,2 100 000 DH,Centre à Tanger,120 m²,6 Pièces,3 Chambres,2 Salles de bains,9ème étage,"['Bon état', '1-5 ans']","['35.77824812995999', '-5.804815292358398']"
Vente d'un bel appartement à complexe Ennour Meublé,430 000 DH,Hay Hassani à Tanger,60 m²,5 Pièces,2 Chambres,1 Salle de bain,2ème étage,"['Bon état', '5-10 ans']","['35.73176178509395', '-5.849747948338077']"
