Title,Price,Neighborhood,Size,Rooms,Bedrooms,Bathrooms,Floors,Additional Information,Location
Marina Bouregreg,4 500 000 DH,Les Oudayas à Rabat,152 m²,5 Pièces,3 Chambres,3 Salles de bains,1er étage,['Bon état'],"['34.0208660754302', '-6.837058067321777']"
Maison à chbanat à côté de belmejdoub events,1 800 000 DH,Hay Ach-chbanat à Rabat,160 m²,8 Pièces,5 Chambres,2 Salles de bains,Not specified,['Bon état'],"['33.98475783339782', '-6.889357194749598']"
Studio a vendre sur agdal,1 400 000 DH,Agdal à Rabat,80 m²,1 Pièce,1 Chambre,1 Salle de bain,4ème étage,"['Nouveau', '1-5 ans']","['33.98161168590123', '-6.8646525498479605']"
Villa Mabella à vendre,3 700 000 DH,Aviation - Mabella à Rabat,330 m²,15 Pièces,3 Chambres,3 Salles de bains,Not specified,"['Bon état', '30-50 ans']","['33.99379322501359', '-6.823840141296387']"
Villa plein pied de haut standing,18 400 000 DH,Riyad Extension à Rabat,4000 m²,14 Pièces,5 Chambres,5 Salles de bains,Not specified,"['Nouveau', '5-10 ans']","['33.945353643000395', '-6.867313385009766']"
"Superbe appartement à vendre à Souissi. 3 chambres. Conciergerie à disposition, système de climatisation",4 900 000 DH,Souissi à Rabat,222 m²,3 Pièces,3 Chambres,3 Salles de bains,1er étage,"['Bon état', '5-10 ans']","['33.949899869356464', '-6.847912387913867']"
Très bel appartement dans le haut d'agdal,3 500 000 DH,Agdal à Rabat,210 m²,5 Pièces,3 Chambres,1 Salle de bain,5ème étage,[],"['34.00037546099115', '-6.850061416625977']"
Appartement à agdal à vendre,162 000 000 DH,Agdal à Rabat,86 m²,1 Pièce,2 Chambres,2 Salles de bains,2ème étage,"['À rénover', '10-20 ans']","['33.98161168590123', '-6.8646525498479605']"
Appartement à vendre à Agdal Rabat,1 250 000 DH,Agdal à Rabat,101 m²,4 Pièces,3 Chambres,1 Salle de bain,3ème étage,"['Bon état', '20-30 ans']","['34.00037546099115', '-6.850061416625977']"
Appartement neuf à vendre à L'Ocean 100m2,1 500 000 DH,L'Ocean à Rabat,100 m²,3 Pièces,2 Chambres,2 Salles de bains,Not specified,"['Nouveau', ""Moins d'un an""]","['34.02239555835533', '-6.849374771118164']"
Appartement en vente à Essabah. 3 chambres,800 000 DH,Al Kouass à Rabat,90 m²,5 Pièces,3 Chambres,2 Salles de bains,4ème étage,"['Bon état', '10-20 ans']","['33.98872875349013', '-6.878900527954102']"
Vente Villa Souissi Rabat,200 000 000 DH,Souissi à Rabat,2500 m²,11 Pièces,7 Chambres,4 Salles de bains,Not specified,"['Bon état', '20-30 ans']","['33.956353735305164', '-6.836199760437012']"
"Appartement calme, bien situé au centre de Hassan",1 900 000 DH,Hassan - Centre Ville à Rabat,128 m²,4 Pièces,3 Chambres,1 Salle de bain,Not specified,"['Bon état', '20-30 ans']","['34.022473365616364', '-6.82461529970152']"
Maison à l'achat à Hay Al Barid,850 000 DH,Hay Al Barid à Rabat,34 m²,2 Pièces,2 Chambres,3 Salles de bains,Not specified,"['Bon état', '20-30 ans']","['33.99963269878152', '-6.871285877248596']"
Monument historique rare,6 900 000 DH,Médina à Rabat,236 m²,9 Pièces,7 Chambres,6 Salles de bains,Not specified,"['Bon état', '1-5 ans']","['34.02662816974167', '-6.837615966796875']"
Magnifique villa avec grand jardin,5 900 000 DH,Rabat,350 m²,8 Pièces,6 Chambres,3 Salles de bains,Not specified,[],"['33.97012854423725 ', '-6.843280792236328']"
Beau duplex sans vis à vis à Hay Riad,5 500 000 DH,Rabat,274 m²,6 Pièces,3 Chambres,2 Salles de bains,6ème étage,[],"['33.97012854423725 ', '-6.843280792236328']"
Jolie appartement à vendre,1 090 000 DH,Quartier Des Ambassades à Rabat,124 m²,3 Pièces,3 Chambres,2 Salles de bains,2ème étage,"['Nouveau', ""Moins d'un an""]","['33.93785754863996', '-6.800011254644984']"
Triplex à vendre à Harhoura,3 450 000 DH,Rabat,207 m²,7 Pièces,3 Chambres,1 Salle de bain,Not specified,[],"['33.97012854423725 ', '-6.843280792236328']"
Bel appartement à Hay Riad,2 600 000 DH,Rabat,113 m²,4 Pièces,3 Chambres,2 Salles de bains,4ème étage,[],"['33.97012854423725 ', '-6.843280792236328']"
Vente de maison,1 200 000 DH,Takadoum à Rabat,60 m²,6 Pièces,1 Chambre,1 Salle de bain,Not specified,['Bon état'],"['33.99043658867649', '-6.813497543334961']"
Trouvez votre riad à acheter à Médina. Surface de 249 m²,1 980 000 DH,Médina à Rabat,249 m²,5 Pièces,4 Chambres,2 Salles de bains,Not specified,['À rénover'],"['34.02748535124712', '-6.838203498359575']"
Appartement a vendre l'ocean rabat,2 400 000 DH,L'Ocean à Rabat,130 m²,4 Pièces,3 Chambres,2 Salles de bains,5ème étage,"['Bon état', '5-10 ans']","['34.02239555835533', '-6.849374771118164']"
Maison proche de la côte routière de rabat,1 700 000 DH,Akkari à Rabat,105 m²,10 Pièces,4 Chambres,2 Salles de bains,Not specified,"['Bon état', '10-20 ans']","['34.01376101060222', '-6.86236268614132']"
Villa a vendre avec autorisation commerce,60 000 000 DH,Souissi à Rabat,6750 m²,6 Pièces,4 Chambres,4 Salles de bains,Not specified,"['Bon état', '20-30 ans']","['33.896876833189395', '-6.828848449212855']"
Joli appartement à Agdal _ Rabat,1 250 000 DH,Agdal à Rabat,101 m²,4 Pièces,3 Chambres,1 Salle de bain,3ème étage,"['Bon état', '10-20 ans']","['33.98161168590123', '-6.8646525498479605']"
Appartement à vendre à Aviation - Mabella. Superficie 64 m². Double vitrage et porte blindée.,620 000 DH,Aviation - Mabella à Rabat,64 m²,3 Pièces,2 Chambres,1 Salle de bain,4ème étage,"['Bon état', '10-20 ans']","['33.99379322501359', '-6.823840141296387']"
Très bel appartement sans vis à vis dans le haut d'agdal,4 200 000 DH,Agdal à Rabat,160 m²,5 Pièces,3 Chambres,2 Salles de bains,Not specified,[],"['34.00037546099115', '-6.850061416625977']"
À vendre aux enchères un immeuble dans l’Agdal,13 900 000 DH,Agdal à Rabat,590 m²,10 Pièces,10 Chambres,10 Salles de bains,2ème étage,"['À rénover', '30-50 ans']","['33.98161168590123', '-6.8646525498479605']"
Appartement Agdal,37 000 000 DH,Agdal à Rabat,260 m²,5 Pièces,3 Chambres,2 Salles de bains,Not specified,"['Bon état', '10-20 ans']","['34.00037546099115', '-6.850061416625977']"
Maison à acheter à Hay Nahda. 2 grandes pièces. Grand balcon.,1 500 000 DH,Hay Nahda à Rabat,70 m²,2 Pièces,2 Chambres,1 Salle de bain,Not specified,"['Bon état', '20-30 ans']","['33.98141012358193', '-6.810579299926758']"
Appartement Hassan à vendre,1 550 000 DH,Hassan - Centre Ville à Rabat,96 m²,3 Pièces,2 Chambres,2 Salles de bains,2ème étage,"['Bon état', '20-30 ans']","['34.02150632745047', '-6.830148696899414']"
Appartement en vente à Mahaj Riad,4 800 000 DH,Rabat,212 m²,6 Pièces,4 Chambres,2 Salles de bains,6ème étage,[],"['33.97012854423725 ', '-6.843280792236328']"
Très bel appartement sans vis à vis dans le haut d'agdal,4 200 000 DH,Agdal à Rabat,160 m²,5 Pièces,3 Chambres,2 Salles de bains,5ème étage,[],"['34.00037546099115', '-6.850061416625977']"
Appartement à vendre à Rabat OCEAN,1 220 000 DH,L'Ocean à Rabat,86 m²,3 Pièces,2 Chambres,2 Salles de bains,8ème étage,"['Nouveau', '1-5 ans']","['34.02239555835533', '-6.849374771118164']"
"Villa à rénover à Mabella, très belle opportunité",4 500 000 DH,Aviation - Mabella à Rabat,513 m²,5 Pièces,3 Chambres,2 Salles de bains,Not specified,"['À rénover', '30-50 ans']","['33.99043658867649', '-6.813497543334961']"
"Grand appartement meublé avec jardin, 300m²",318 000 EUR,Quartier Des Ambassades à Rabat,300 m²,1 Pièce,5 Chambres,1 Salle de bain,Not specified,"['Bon état', '5-10 ans']","['33.95819205315012', '-6.8222514817592135']"
Vente d'un bel appartement à Hay Al Farah. 3 grandes pièces. Système de parabole.,500 000 DH,Hay Al Farah à Rabat,70 m²,3 Pièces,3 Chambres,2 Salles de bains,2ème étage,"['Bon état', '10-20 ans']","['33.99043658867649', '-6.813497543334961']"
Villa en vente bien située a Hay Riad,7 800 000 DH,Rabat,612 m²,8 Pièces,5 Chambres,2 Salles de bains,Not specified,[],"['33.97012854423725 ', '-6.843280792236328']"
Riad marocain,4 500 000 DH,Médina à Rabat,280 m²,12 Pièces,10 Chambres,6 Salles de bains,Not specified,"['Bon état', '70-100 ans']","['34.02662816974167', '-6.837615966796875']"
Maison familiale,2 800 000 DH,Hay Nahda à Rabat,290 m²,3 Pièces,6 Chambres,3 Salles de bains,Not specified,"['Bon état', '10-20 ans']","['32.34023266790936', '-7.437744140625']"
"Vente d'un bel appartement à Riyad Extension. Surface totale 100 m². Antenne parabolique, résidence sécurisée.",21 000 000 DH,Riyad Extension à Rabat,100 m²,3 Pièces,2 Chambres,2 Salles de bains,2ème étage,"['Bon état', '5-10 ans']","['33.945353643000395', '-6.867313385009766']"
Bel appartement à vendre à Aviation - Mabella. 2 pièces. Antenne parabolique et Porte blindée.,560 000 DH,Aviation - Mabella à Rabat,64 m²,2 Pièces,3 Chambres,1 Salle de bain,4ème étage,"['Bon état', '10-20 ans']","['33.993206199999996', '-6.821518199999999']"
Appartement à l'achat à Aviation - Mabella. 2 grandes pièces. Fenêtres avec double vitrage et porte blindée.,560 000 DH,Aviation - Mabella à Rabat,64 m²,2 Pièces,3 Chambres,1 Salle de bain,Not specified,['Bon état'],"['33.9932063', '-6.821524000000001']"
Bel appartement à vendre à Aviation - Mabella. Surface de 64 m². Porte blindée et parabole.,560 000 DH,Aviation - Mabella à Rabat,64 m²,2 Pièces,3 Chambres,1 Salle de bain,4ème étage,"['Bon état', '10-20 ans']","['33.993204200000015', '-6.8215209']"
Villa a vendre,2 400 000 DH,Aviation - Mabella à Rabat,228 m²,1 Pièce,5 Chambres,3 Salles de bains,Not specified,"['Bon état', '10-20 ans']","['33.9966644418259', '-6.820988583970268']"
Appartement à l'achat à Agdal. Superficie 37 m². Porte blindée et résidence sécurisée,890 000 DH,Agdal à Rabat,37 m²,1 Pièce,1 Chambre,1 Salle de bain,Not specified,['Bon état'],"['34.00037546099115', '-6.850061416625977']"
Particulier vend appartement a rabat agdal,2 615 000 DH,Agdal à Rabat,120 m²,4 Pièces,3 Chambres,2 Salles de bains,1er étage,"['Bon état', '10-20 ans']","['34.00037546099115', '-6.850061416625977']"
Appartement à vendre,1 800 000 DH,L'Ocean à Rabat,136 m²,5 Pièces,4 Chambres,2 Salles de bains,4ème étage,['Bon état'],"['34.02010206427954', '-6.845032447093296']"
Appartement en vente à agdal,3 250 000 DH,Agdal à Rabat,201 m²,6 Pièces,3 Chambres,2 Salles de bains,6ème étage,[],"['34.00037546099115', '-6.850061416625977']"
Joli villa en vente a l'agdal,6 900 000 DH,Agdal à Rabat,341 m²,6 Pièces,4 Chambres,3 Salles de bains,Not specified,[],"['34.00037546099115', '-6.850061416625977']"
Vente aux enchères immeuble Rabat Agdal 27/07/2023,13 800 000 DH,Agdal à Rabat,590 m²,10 Pièces,10 Chambres,10 Salles de bains,Not specified,"['Bon état', '50-70 ans']","['34.00037546099115', '-6.850061416625977']"
Joli Duplex à vendre à Prestigia Hay Ryad Rabat,4 300 000 DH,Riyad à Rabat,223 m²,2 Pièces,3 Chambres,3 Salles de bains,10ème étage,"['Bon état', '5-10 ans']","['33.958311531468844', '-6.870403289794922']"
Maison R2 avec Magasin Commercial,3 200 000 DH,Hay Nahda à Rabat,300 m²,7 Pièces,5 Chambres,4 Salles de bains,Not specified,"['Bon état', '20-30 ans']","['33.98141012358193', '-6.810579299926758']"
Appartement en vente à l'agdal,1 750 000 DH,Agdal à Rabat,98 m²,4 Pièces,2 Chambres,2 Salles de bains,4ème étage,[],"['34.00037546099115', '-6.850061416625977']"
Appartement 130m² en Vente à Rabat,1 200 000 DH,L'Ocean à Rabat,130 m²,4 Pièces,3 Chambres,1 Salle de bain,1er étage,"['Bon état', '30-50 ans']","['34.02571124938453', '-6.84673600536421']"
"Appartement en vente à Aviation - Mabella. 2 belles chambres. Porte blindée, antenne parabolique.",560 000 DH,Aviation - Mabella à Rabat,64 m²,2 Pièces,3 Chambres,1 Salle de bain,4ème étage,"['Bon état', '20-30 ans']","['33.99379322501359', '-6.823840141296387']"
Jolie Villa avec grand jardin,9 500 000 DH,Rabat,834 m²,8 Pièces,5 Chambres,3 Salles de bains,Not specified,[],"['33.97012854423725 ', '-6.843280792236328']"
Appartement en vente à Prestigia,2 400 000 DH,Rabat,95 m²,3 Pièces,2 Chambres,2 Salles de bains,3ème étage,[],"['33.97012854423725 ', '-6.843280792236328']"
Une villa plain pied a Sidi El Abed,5 000 000 DH,Rabat,320 m²,6 Pièces,4 Chambres,2 Salles de bains,Not specified,[],"['33.97012854423725 ', '-6.843280792236328']"
Villa en vente a Hay El Fath,3 800 000 DH,Rabat,226 m²,6 Pièces,3 Chambres,2 Salles de bains,Not specified,[],"['33.97012854423725 ', '-6.843280792236328']"
Un appartement en haut d'Agdal,3 400 000 DH,Agdal à Rabat,200 m²,5 Pièces,3 Chambres,2 Salles de bains,5ème étage,[],"['34.00037546099115', '-6.850061416625977']"
Appartement à l'océan,2 700 000 DH,Rabat,183 m²,5 Pièces,3 Chambres,2 Salles de bains,5ème étage,[],"['33.97012854423725 ', '-6.843280792236328']"
Appartement en vente à Aviation - Mabella. 1 Pièce. Antenne parabolique et sécurité.,560 000 DH,Aviation - Mabella à Rabat,64 m²,2 Pièces,3 Chambres,1 Salle de bain,4ème étage,"['Bon état', '20-30 ans']","['33.993397787161015', '-6.822071908459472']"
Villa agdal,6 900 000 DH,Agdal à Rabat,341 m²,7 Pièces,5 Chambres,2 Salles de bains,Not specified,"['Bon état', '30-50 ans']","['34.00037546099115', '-6.850061416625977']"
Appartement en vente à L'Ocean. 3 pièces. Places de stationnement et terrasse,1 900 000 DH,L'Ocean à Rabat,130 m²,3 Pièces,2 Chambres,2 Salles de bains,Not specified,['Bon état'],"['34.02239555835533', '-6.849374771118164']"
Une maison on très bonne état,160 000 000 DH,Hay Nahda à Rabat,70 m²,10 Pièces,6 Chambres,2 Salles de bains,Not specified,"['Bon état', '20-30 ans']","['34.068304632344045', '-6.624755859375']"
Immeuble à vendre,26 000 000 DH,El Youssoufia à Rabat,77 m²,3 Pièces,2 Chambres,1 Salle de bain,Not specified,"['Bon état', '30-50 ans']","['33.9982051584578', '-6.816544532775879']"
Appartement à vendre Hay Riad Rabat,3 920 000 DH,Riyad à Rabat,197 m²,4 Pièces,3 Chambres,4 Salles de bains,5ème étage,"['Bon état', '10-20 ans']","['33.98161168590123', '-6.8646525498479605']"
Appartement à proximité du lycée Descartes,3 500 000 DH,Haut Agdal à Rabat,175 m²,4 Pièces,3 Chambres,2 Salles de bains,6ème étage,['Bon état'],"['34.02150632745047', '-6.830148696899414']"
Vente un étage dans un maison,150 000 DH,Abi Ragrag à Rabat,55 m²,5 Pièces,2 Chambres,1 Salle de bain,5ème étage,"['Bon état', '1-5 ans']","['33.998489791457374', '-6.810150146484375']"
Villa en vente bien située à Hay Riad,9 500 000 DH,Rabat,687 m²,6 Pièces,4 Chambres,3 Salles de bains,Not specified,[],"['33.97012854423725 ', '-6.843280792236328']"
Appartement à l'achat à L'Ocean. 4 grandes pièces. Meublé,2 400 000 DH,L'Ocean à Rabat,181 m²,4 Pièces,3 Chambres,2 Salles de bains,1er étage,"['Bon état', '20-30 ans']","['34.02249198915217', '-6.846293868441808']"
Villa exceptionelle,25 000 000 DH,Souissi à Rabat,2000 m²,14 Pièces,8 Chambres,7 Salles de bains,Not specified,['Bon état'],"['33.956353735305164', '-6.836199760437012']"
Appartement meublé de 50m² a rabat agdal reu dayt,6 500 DH,Agdal à Rabat,50 m²,2 Pièces,1 Chambre,1 Salle de bain,Not specified,['Bon état'],"['33.98161168590123', '-6.8646525498479605']"
Villa à vendre,7 000 000 DH,Hay Nahda à Rabat,600 m²,4 Pièces,5 Chambres,3 Salles de bains,Not specified,"['Bon état', '10-20 ans']","['33.98141012358193', '-6.810579299926758']"
Bel appartement avenue nakhil,3 000 000 DH,Riyad à Rabat,149 m²,6 Pièces,3 Chambres,4 Salles de bains,Not specified,"['Nouveau', '10-20 ans']","['33.958311531468844', '-6.870403289794922']"
Bel appartement récent au secteur 14,3 900 000 DH,Riyad à Rabat,215 m²,6 Pièces,3 Chambres,3 Salles de bains,Not specified,"['Bon état', '5-10 ans']","['33.95635373530517', '-6.836199760437012']"
Rare dernier etage terrasse 4 chambres,5 200 000 DH,Rabat,310 m²,Not specified,4 Chambres,3 Salles de bains,Not specified,[],"['33.97012854423725', '-6.843280792236328']"
Très joli appartement à guich loudaya,1 750 000 DH,Guich Oudaya à Rabat,138 m²,6 Pièces,3 Chambres,3 Salles de bains,1er étage,"['Nouveau', '5-10 ans']","['33.94008448680239', '-6.88542366027832']"
Appartement haut standing,3 400 000 DH,Agdal à Rabat,208 m²,6 Pièces,3 Chambres,2 Salles de bains,Not specified,['Bon état'],"['33.99269554313179', '-6.846310615801486']"
Opportunité à ne pas rater,3 800 000 DH,Aviation - Mabella à Rabat,254 m²,2 Pièces,3 Chambres,2 Salles de bains,Not specified,"['À rénover', '20-30 ans']","['33.99379322501359', '-6.823840141296387']"
Appart a vendre prix negociable,2 000 000 DH,Guich Oudaya à Rabat,110 m²,2 Pièces,2 Chambres,2 Salles de bains,Not specified,"['Bon état', '5-10 ans']","['33.9400844868024', '-6.88542366027832']"
"Maison à vendre à hay nahda 1, Rabat",2 800 000 DH,Hay Nahda à Rabat,90 m²,3 Pièces,4 Chambres,2 Salles de bains,Not specified,['Bon état'],"['33.98141012358193', '-6.810579299926758']"
Appartement en vente à Bouitate. Surface totale 96 m². Espaces verts et ascenseur.,2 100 000 DH,Bouitate à Rabat,96 m²,3 Pièces,2 Chambres,2 Salles de bains,2ème étage,['Bon état'],"['33.98606831788478', '-6.879058594313282']"
Appartement à rénover à vendre,250 000 DH,L'Ocean à Rabat,70 m²,2 Pièces,1 Chambre,1 Salle de bain,2ème étage,"['À rénover', '30-50 ans']","['34.02239555835533', '-6.849374771118164']"
Villa a vendre a hay riad,15 000 DH,Riyad à Rabat,520 m²,10 Pièces,7 Chambres,3 Salles de bains,Not specified,"['Bon état', '20-30 ans']","['33.98161168590123', '-6.8646525498479605']"
À vendre Villa de luxe sur la route de Dar Essalam,7 700 000 DH,Souissi à Rabat,732 m²,8 Pièces,6 Chambres,3 Salles de bains,Not specified,"['Bon état', '1-5 ans']","['33.940708840997004', '-6.825876170501353']"
Appartement en vente à Hay Nahda. 2 chambres.,880 000 DH,Hay Nahda à Rabat,98 m²,4 Pièces,2 Chambres,2 Salles de bains,1er étage,"['Bon état', '10-20 ans']","['33.98141012358193', '-6.810579299926758']"
Idéal pour un premier achat,700 000 DH,Hay Al Fath à Rabat,70 m²,3 Pièces,1 Chambre,1 Salle de bain,Not specified,"['Bon état', '20-30 ans']","['33.969487904914324', '-6.899070739746094']"
A visiter très vite: Grand appartement familial,1 500 000 DH,Hay Al Fath à Rabat,136 m²,5 Pièces,2 Chambres,1 Salle de bain,1er étage,"['Bon état', '20-30 ans']","['33.969487904914324', '-6.899070739746094']"
Appartement a Vendre sur Rabat,690 000 DH,Hay Al Amal à Rabat,52 m²,3 Pièces,2 Chambres,1 Salle de bain,1er étage,"['Nouveau', '5-10 ans']","['33.987443630617626', '-6.880853176117002']"
Appartement a louer marina rabat salé,1 850 000 DH,Abi Ragrag à Rabat,72 m²,3 Pièces,1 Chambre,1 Salle de bain,Not specified,"['Nouveau', '1-5 ans']","['34.03043395133533', '-6.825007280097452']"
Maison commercial,3 000 000 DH,Hassan - Centre Ville à Rabat,159 m²,20 Pièces,8 Chambres,4 Salles de bains,2ème étage,"['Bon état', '30-50 ans']","['34.0208660754302', '-6.837058067321777']"
Somptueuse villa à vendre à Takadoum. 5 belles chambres. Bien meublé,7 500 000 DH,Takadoum à Rabat,544 m²,6 Pièces,5 Chambres,3 Salles de bains,Not specified,"['À rénover', '30-50 ans']","['33.98436349397802', '-6.823829723082882']"
Villa 546 M² Les Orangers,7 000 000 DH,Diour Jamaa à Rabat,546 m²,4 Pièces,5 Chambres,4 Salles de bains,Not specified,"['Bon état', '30-50 ans']","['34.016953319257496', '-6.847743988037109']"
Vente d'un bel appartement à Hay Nahda. Surface de 88 m². Système de parabole et résidence sécurisée,695 000 DH,Hay Nahda à Rabat,88 m²,4 Pièces,3 Chambres,2 Salles de bains,4ème étage,"['Bon état', '10-20 ans']","['33.98518477560237', '-6.805875387723102']"
Appartement neuf à vendre à l’Orangeraie Souissi,5 210 000 DH,Souissi à Rabat,306 m²,4 Pièces,3 Chambres,3 Salles de bains,Not specified,"['Bon état', '1-5 ans']","['33.95428947875303', '-6.842692614262793']"
Villa bir kacem ambassadeurs rabat,16 000 000 DH,Quartier Des Ambassades à Rabat,2230 m²,3 Pièces,6 Chambres,4 Salles de bains,Not specified,"['À rénover', '20-30 ans']","['33.953138012963194', '-6.826543724164367']"
Vente d'un bel appartement à Kébibat. 2 pièces. Salon avec décoration marocaine,740 000 DH,Kébibat à Rabat,76 m²,2 Pièces,2 Chambres,1 Salle de bain,4ème étage,"['Bon état', '5-10 ans']","['34.01505984376887', '-6.8512914082223375']"
Vente Appartement 62 m² à Jnane Nahda FADESA,620 000 DH,Hay Nahda à Rabat,62 m²,3 Pièces,2 Chambres,1 Salle de bain,Not specified,"['Bon état', '10-20 ans']","['33.99043658867649', '-6.813497543334961']"
Appartement de 135 m2 à hay elfath,1 850 000 DH,Hay Al Fath à Rabat,135 m²,2 Pièces,3 Chambres,2 Salles de bains,Not specified,"['Bon état', '20-30 ans']","['33.969487904914324', '-6.899070739746094']"
Un magnifique appartement de portefeuille à vendre,4 500 000 DH,Hassan - Centre Ville à Rabat,150 m²,4 Pièces,3 Chambres,2 Salles de bains,1er étage,"['Nouveau', ""Moins d'un an""]","['34.02631418190557', '-6.827217842421398']"
Appartement a Diour Jamaa,980 000 DH,Diour Jamaa à Rabat,94 m²,3 Pièces,2 Chambres,2 Salles de bains,4ème étage,['Bon état'],"['34.016953319257496', '-6.847743988037109']"
Grand Appartement Ensolleilé à côté du Tramway,2 200 000 DH,L'Ocean à Rabat,157 m²,2 Pièces,3 Chambres,3 Salles de bains,1er étage,"['Bon état', '10-20 ans']","['34.021013433045965', '-6.842632658877297']"
Maison à l'achat à Takadoum. 7 chambres agréables,1 130 000 DH,Takadoum à Rabat,77 m²,2 Pièces,7 Chambres,2 Salles de bains,Not specified,"['Bon état', '5-10 ans']","['33.98365202569948', '-6.822466850280762']"
Bel appartement bien situé au centre de l'agdal,2 160 000 DH,Agdal à Rabat,129 m²,4 Pièces,3 Chambres,2 Salles de bains,15ème étage,"['À rénover', '20-30 ans']","['34.00037546099115', '-6.850061416625977']"
Bel appartement à vendre situé à Hay riad Rabat,2 100 000 DH,Riyad à Rabat,113 m²,4 Pièces,3 Chambres,2 Salles de bains,Not specified,"['Bon état', '5-10 ans']","['33.958311531468844', '-6.870403289794922']"
Grand appartement à Avenue El Majd,1 900 000 DH,Karrakchou à Rabat,152 m²,5 Pièces,3 Chambres,2 Salles de bains,4ème étage,"['Bon état', '20-30 ans']","['33.96804972376763', '-6.8895190564061295']"
Bel appartement à vendre à Hay Nahda. Surface de 73 m².,600 000 DH,Hay Nahda à Rabat,73 m²,3 Pièces,2 Chambres,1 Salle de bain,4ème étage,"['Bon état', '10-20 ans']","['33.98141012358193', '-6.810579299926758']"
Villa à vendre située au Souissi,9 500 000 DH,Souissi à Rabat,1873 m²,8 Pièces,4 Chambres,3 Salles de bains,Not specified,['Bon état'],"['33.953138012963194', '-6.826543724164367']"
Maison deluxe a rabat,3 450 000 DH,Hay Nahda à Rabat,120 m²,12 Pièces,5 Chambres,4 Salles de bains,Not specified,['Bon état'],"['33.99043658867649', '-6.813497543334961']"
Villa de 870m2 et 480m2 habital à El Menzeh avenue Med 6,9 100 DH,Souissi à Rabat,870 m²,6 Pièces,4 Chambres,5 Salles de bains,Not specified,"['Nouveau', ""Moins d'un an""]","['33.956353735305164', '-6.836199760437012']"
Maison 3 étages à vendre à vendre,2 200 000 DH,Al Kamra à Rabat,64 m²,2 Pièces,5 Chambres,3 Salles de bains,Not specified,"['Bon état', '5-10 ans']","['33.995678998796', '-6.86894416809082']"
Appartement a vendre,850 000 DH,Hay Al Rajaa Fillah à Rabat,74 m²,3 Pièces,2 Chambres,2 Salles de bains,Not specified,"['Bon état', '20-30 ans']","['33.98872875349013', '-6.878900527954102']"
Superbe appartement à Hay Riyad,2 800 000 DH,Riyad à Rabat,142 m²,5 Pièces,3 Chambres,3 Salles de bains,3ème étage,"['Bon état', '10-20 ans']","['33.98161168590123', '-6.8646525498479605']"
Vente bel appartement de 80m au quartier ocean,950 000 DH,L'Ocean à Rabat,80 m²,3 Pièces,2 Chambres,2 Salles de bains,1er étage,"['Bon état', '10-20 ans']","['34.02556051306667', '-6.84875041319407']"
Bel appartement à vendre à Kébibat. 3 belles chambres. Avec ascenseur,1 180 000 DH,Kébibat à Rabat,86 m²,1 Pièce,3 Chambres,2 Salles de bains,1er étage,"['Bon état', '5-10 ans']","['34.01353840284958', '-6.853194236755371']"
Villa ensoleillée 3 façades corniche Rabat,4 200 000 DH,Hay Ach-chbanat à Rabat,300 m²,3 Pièces,4 Chambres,3 Salles de bains,Not specified,"['Bon état', '20-30 ans']","['33.98233536019323', '-6.8901872634887695']"
Apart titrer au 2ème étage d une maison,1 100 000 DH,Hay Nahda à Rabat,103 m²,2 Pièces,4 Chambres,2 Salles de bains,2ème étage,"['Bon état', '20-30 ans']","['33.98141012358193', '-6.810579299926758']"
Apart titrer au 2ème étage d une maison,1 100 000 DH,Hay Nahda à Rabat,103 m²,2 Pièces,4 Chambres,2 Salles de bains,2ème étage,"['Bon état', '20-30 ans']","['33.98372639613898', '-6.81066999982329']"
Villa à vendre à Souissi,15 000 000 DH,Souissi à Rabat,1500 m²,7 Pièces,5 Chambres,2 Salles de bains,Not specified,['Bon état'],"['33.953138012963194', '-6.826543724164367']"
Appartement meublé à vendre à diour jamaa,2 300 000 DH,Diour Jamaa à Rabat,135 m²,1 Pièce,3 Chambres,2 Salles de bains,1er étage,"['Bon état', '1-5 ans']","['34.016953319257496', '-6.847743988037109']"
Bel appartement à vendre à Hay Al Fath. Surface de 60 m².,360 000 DH,Hay Al Fath à Rabat,60 m²,1 Pièce,3 Chambres,2 Salles de bains,Not specified,"['Nouveau', '1-5 ans']","['33.9740079', '-6.8999524']"
Appartement à vendre à Rabat Agdal,2 150 000 DH,Agdal à Rabat,127 m²,4 Pièces,3 Chambres,2 Salles de bains,2ème étage,"['Bon état', '20-30 ans']","['34.00037546099115', '-6.850061416625977']"
Apart titrer au 2ème étage d une maison,1 100 000 DH,Hay Nahda à Rabat,103 m²,1 Pièce,4 Chambres,2 Salles de bains,2ème étage,"['Bon état', '20-30 ans']","['33.98141012358193', '-6.810579299926758']"
Appartement en vente à L'Ocean. Surface totale 63 m². Ascenseur et terrasse.,850 000 DH,L'Ocean à Rabat,63 m²,1 Pièce,3 Chambres,1 Salle de bain,3ème étage,"['Bon état', '10-20 ans']","['34.02239555835533', '-6.849374771118164']"
Bel appartement bien ensoleillé à vendre à Hay Nahda. Superficie 70 m²,1 000 000 DH,Hay Nahda à Rabat,74 m²,2 Pièces,2 Chambres,1 Salle de bain,1er étage,['Bon état'],"['33.97182472741419', '-6.819128429671751']"
Apparemment hay riad,19 000 DH,Riyad à Rabat,200 m²,7 Pièces,4 Chambres,3 Salles de bains,3ème étage,"['Bon état', '10-20 ans']","['33.958311531468844', '-6.870403289794922']"
