Title,Price,Neighborhood,Size,Rooms,Bedrooms,Bathrooms,Floors,Additional Information,Location
Beau studio,7 500 DH,Oasis à Casablanca,45 m²,2 Pièces,1 Chambre,1 Salle de bain,Not specified,['Bon état'],"['33.55702447218315', '-7.6348114013671875']"
Appartement meublé,8 500 DH,Bouskoura,115 m²,3 Pièces,2 Chambres,2 Salles de bains,Not specified,['Bon état'],"['33.44032295498702', '-7.643909454345703']"
Bel app sur racine,10 000 DH,Racine à Casablanca,180 m²,4 Pièces,3 Chambres,2 Salles de bains,Not specified,['Bon état'],"['33.592458238962855', '-7.648158073425293']"
Appartement en zone Villas,16 500 DH,Anfa à Casablanca,180 m²,4 Pièces,3 Chambres,3 Salles de bains,Not specified,"['Bon état', '10-20 ans']","['33.596175974504256', '-7.657470703125']"
Appartement à louer à hay rmly abdellah,3 000 DH,Hay Moulay Abdellah à Casablanca,100 m²,1 Pièce,2 Chambres,1 Salle de bain,Not specified,['Bon état'],"['33.57077421454666', '-7.535097599029541']"
Louez une chambre à Bouchentouf. Surface totale 80 m². Résidence avec concierge,800 DH,Bouchentouf à Casablanca,80 m²,3 Pièces,Not specified,2 Salles de bains,1er étage,"['Bon état', '10-20 ans']","['33.56822069999999', '-7.6062196']"
Studio meublé à la location à CFC,8 800 DH,Casablanca Finance City à Casablanca,45 m²,2 Pièces,1 Chambre,1 Salle de bain,1er étage,"['Bon état', '1-5 ans']","['33.547117579470296', '-7.675495147705078']"
"Location magnifique appartement 3chambres meublé moderne Ain Diab, Casablanca",20 000 DH,Ain Diab à Casablanca,153 m²,4 Pièces,3 Chambres,2 Salles de bains,Not specified,[],"['33.58630932470067', '-7.671375274658203']"
Location sublime appartement 3chambres meublé moderne avec terrasse Ain Diab,22 000 DH,Ain Diab à Casablanca,156 m²,4 Pièces,3 Chambres,2 Salles de bains,Not specified,[],"['33.58630932470067', '-7.671375274658203']"
Appartement non meublé à louer à porte californie,6 900 DH,Californie à Casablanca,101 m²,4 Pièces,2 Chambres,2 Salles de bains,4ème étage,"['Bon état', '10-20 ans']","['33.5320075462679', '-7.616862947014511']"
Villa meublee moderne cgi 4 chambres piscine,40 000 DH,Bouskoura,600 m²,10 Pièces,4 Chambres,4 Salles de bains,Not specified,['Nouveau'],"['33.44032295498702', '-7.643909454345703']"
Studio meublé à la location à Riviera,7 000 DH,Riviera à Casablanca,50 m²,2 Pièces,1 Chambre,1 Salle de bain,Not specified,"['Bon état', '1-5 ans']","['33.57154299116339', '-7.636313438415527']"
Studio meublé avec terrasse au CFC,8 000 DH,Casablanca Finance City à Casablanca,65 m²,2 Pièces,1 Chambre,1 Salle de bain,2ème étage,"['Nouveau', ""Moins d'un an""]","['33.5585265011327', '-7.605092525482178']"
A ne pas rater. Très beau studio meublé,7 000 DH,Ferme Bretonne (Hay Arraha) à Casablanca,46 m²,2 Pièces,1 Chambre,2 Salles de bains,Not specified,"['Nouveau', ""Moins d'un an""]","['33.5608510182527', '-7.647085189819336']"
Apparemment luxueux vue sur mer,10 000 DH,La Siesta à Mohammedia,116 m²,3 Pièces,2 Chambres,1 Salle de bain,3ème étage,"['Bon état', '1-5 ans']","['33.71437346562425', '-7.34684944152832']"
Appartemment meublé à louer rassmi,1 600 DH,Essaada à El Jadida,80 m²,4 Pièces,2 Chambres,1 Salle de bain,Not specified,"['Bon état', '5-10 ans']","['33.2431381871141', '-8.533716076053679']"
Appartement a louer,2 500 DH,Ennajd à El Jadida,60 m²,2 Pièces,2 Chambres,1 Salle de bain,Not specified,"['Nouveau', '1-5 ans']","['33.250459211012505', '-8.509253449738026']"
Particulir loue appartement neuf,3 000 DH,Hay Almasjid à Casablanca,50 m²,3 Pièces,1 Chambre,1 Salle de bain,3ème étage,['Nouveau'],"['33.5210037207244', '-7.660002708435059']"
Appart 280m Racine à proximité du lycée lyautey,12 500 DH,Racine à Casablanca,280 m²,7 Pièces,3 Chambres,3 Salles de bains,Not specified,['Nouveau'],"['33.582734173084866', '-7.675838470458984']"
Deux chambres non meublé terrasse au triangle d'or,9 500 DH,Racine à Casablanca,120 m²,6 Pièces,2 Chambres,2 Salles de bains,Not specified,['Bon état'],"['33.582734173084866', '-7.675838470458984']"
Duplexe moderne au coeur du parc de mohammedia,9 700 DH,Quartier du Parc à Mohammedia,90 m²,2 Pièces,2 Chambres,2 Salles de bains,5ème étage,"['Nouveau', '1-5 ans']","['33.69220952001667', '-7.381267547607422']"
Appart vide Val fleuri 3 ch direct Proprio,8 000 DH,Val Fleury à Casablanca,129 m²,5 Pièces,3 Chambres,1 Salle de bain,1er étage,"['Bon état', '10-20 ans']","['33.57282316409089', '-7.640904853807173']"
Appartement meublé à louer dispo à partir du début Octobre porte cali,8 000 DH,Californie à Casablanca,101 m²,5 Pièces,2 Chambres,2 Salles de bains,4ème étage,"['Bon état', '10-20 ans']","['33.60275311406051', '-7.636570930480957']"
Joli appartement plein centre,6 800 DH,Alsace Lorraine à Casablanca,77 m²,2 Pièces,1 Chambre,1 Salle de bain,4ème étage,"['Nouveau', '1-5 ans']","['33.58478183384052', '-7.614969925564389']"
Appartement à louer à eljadida,1 800 DH,Essaada à El Jadida,46 m²,2 Pièces,1 Chambre,1 Salle de bain,Not specified,"['Bon état', '20-30 ans']","['33.2431381871141', '-8.533716076053679']"
Appartement bijoux,5 000 DH,Assanaouber à Bouznika,65 m²,1 Pièce,2 Chambres,1 Salle de bain,Not specified,['Bon état'],"['33.79457370348417', '-7.226230153442374']"
Appartement neuf a louer sur Sidi Maarouf,6 000 DH,Sidi Maarouf à Casablanca,70 m²,3 Pièces,2 Chambres,1 Salle de bain,1er étage,"['Nouveau', ""Moins d'un an""]","['33.51821300640254', '-7.644338607788086']"
Appartement à louer à Tanmiya. Superficie 124 m². Cuisine bien équipée.,1 900 DH,Tanmiya à Settat,124 m²,2 Pièces,2 Chambres,2 Salles de bains,1er étage,"['Nouveau', '1-5 ans']","['32.99880214876104', '-7.615756988525391']"
Louez cet appartement à Sidi Maarouf. 2 pièces confortables. Grande terrasse.,4 200 DH,Sidi Maarouf à Casablanca,73 m²,2 Pièces,2 Chambres,2 Salles de bains,1er étage,"['Nouveau', ""Moins d'un an""]","['33.51821300640254', '-7.644338607788086']"
Belle maison en location à Sidi Othmane. 3 belles chambres. Cuisine entièrement équipée.,3 200 DH,Sidi Othmane à Casablanca,60 m²,3 Pièces,3 Chambres,1 Salle de bain,Not specified,['Bon état'],"['33.559884950784785', '-7.569471735818049']"
Villa semi meublée à louer à Darbouazza,11 000 DH,Dar Bouazza,200 m²,4 Pièces,3 Chambres,3 Salles de bains,Not specified,"['Bon état', '10-20 ans']","['33.51741153987773', '-7.819862365722656']"
"Location appartement 96m2 meublé avec terrasse dernier étage Ferme bretonne, Casablanca",9 300 DH,Ferme Bretonne (Hay Arraha) à Casablanca,96 m²,3 Pièces,2 Chambres,2 Salles de bains,Not specified,['Bon état'],"['33.547117579470296', '-7.675495147705078']"
BEL APPARTEMENT 2 chambres Bouskoura Projet cœur de vie CGI,9 000 DH,Bouskoura,101 m²,3 Pièces,2 Chambres,2 Salles de bains,Not specified,"['Nouveau', '1-5 ans']","['33.44032295498702', '-7.643909454345703']"
Appartement a louer meublé a Rahma,3 900 DH,Oulfa à Casablanca,60 m²,1 Pièce,2 Chambres,1 Salle de bain,5ème étage,"['Nouveau', '1-5 ans']","['33.547117579470296', '-7.675495147705078']"
Bel appartement,17 000 DH,Racine à Casablanca,200 m²,4 Pièces,3 Chambres,2 Salles de bains,Not specified,['Bon état'],"['33.592458238962855', '-7.648158073425293']"
Bel app proche du parc mardokh,7 000 DH,Les Hôpitaux à Casablanca,117 m²,2 Pièces,2 Chambres,2 Salles de bains,2ème étage,"['Bon état', '10-20 ans']","['33.58017953267837', '-7.617751144072012']"
Très bel appartement en location à Racine. Surface de 60 m². Ascenseur.,4 800 DH,Racine à Casablanca,60 m²,Not specified,Not specified,1 Salle de bain,Not specified,[],"['33.592458238962855', '-7.648158073425293']"
Appartemment meublé rassmi,1 700 DH,Biranzarane à El Jadida,79 m²,3 Pièces,2 Chambres,1 Salle de bain,Not specified,"['Bon état', '5-10 ans']","['33.24884488069228', '-8.520154827274382']"
Appartement meublé à louer,8 500 DH,Dar Bouazza,120 m²,5 Pièces,3 Chambres,3 Salles de bains,Not specified,"['Nouveau', ""Moins d'un an""]","['33.51741153987773', '-7.819862365722656']"
Appartement a louer quartier Gauthier,13 500 DH,Gauthier à Casablanca,187 m²,2 Pièces,3 Chambres,3 Salles de bains,4ème étage,['Bon état'],"['33.59424563181959', '-7.610692977905273']"
Appartement 2 facades 130m2,2 800 DH,Rachidia à Mohammedia,128 m²,7 Pièces,3 Chambres,1 Salle de bain,3ème étage,"['Bon état', '10-20 ans']","['33.69220952001667', '-7.381267547607422']"
Villa avec piscine proche de l'ecole Americaine,35 000 DH,Californie à Casablanca,490 m²,6 Pièces,4 Chambres,5 Salles de bains,Not specified,"['Bon état', '10-20 ans']","['33.52726787449942', '-7.631173962066137']"
Exceptionnel,23 000 DH,Ain Diab à Casablanca,Not specified,Not specified,3 Chambres,3 Salles de bains,Not specified,[],"['33.58630932470067', '-7.671375274658203']"
Location par mois,2 700 DH,Hay Essalam à El Jadida,78 m²,2 Pièces,2 Chambres,1 Salle de bain,Not specified,"['Nouveau', '1-5 ans']","['33.250459211012505', '-8.509253449738026']"
Appartement a Louer,2 500 DH,Ennajd à El Jadida,80 m²,2 Pièces,2 Chambres,1 Salle de bain,1er étage,"['Nouveau', '1-5 ans']","['33.250459211012505', '-8.509253449738026']"
Location d'un appartement à Dar Bouazza. Meublé,3 500 DH,Dar Bouazza,60 m²,3 Pièces,2 Chambres,1 Salle de bain,1er étage,"['Bon état', '1-5 ans']","['33.51741153987773', '-7.819862365722656']"
Appartement en location à Bouskoura au quartier victoria plus précisément. Surface totale 106 m². Bien meublé,6 500 DH,Bouskoura,106 m²,2 Pièces,2 Chambres,2 Salles de bains,2ème étage,"['Bon état', '1-5 ans']","['33.44032295498702', '-7.643909454345703']"
Appartement 3 ch avec terrasse Ain Diab,16 000 DH,Ain Diab à Casablanca,200 m²,7 Pièces,3 Chambres,3 Salles de bains,1er étage,"['Bon état', '1-5 ans']","['33.58630932470067', '-7.671375274658203']"
Joli appartement meublé pour longue durée,6 000 DH,Quartier du Parc à Mohammedia,62 m²,2 Pièces,1 Chambre,1 Salle de bain,6ème étage,"['Nouveau', '1-5 ans']","['33.69220952001667', '-7.381267547607422']"
Loft Bourgogne Lyautey,4 500 DH,Bourgogne Est à Casablanca,25 m²,1 Pièce,Not specified,1 Salle de bain,3ème étage,"['Nouveau', ""Moins d'un an""]","['33.591064046823725', '-7.556705474853516']"
Bel appartement en location à Sidi Maarouf. Superficie 55 m²,3 700 DH,Sidi Maarouf à Casablanca,55 m²,4 Pièces,2 Chambres,1 Salle de bain,4ème étage,"['Bon état', '5-10 ans']","['33.51821300640254', '-7.644338607788086']"
"Location appartement 175m2 3chambres avec piscine et Rooftop, Bouskoura",15 000 DH,Bouskoura,175 m²,Not specified,3 Chambres,3 Salles de bains,Not specified,[],"['33.44032295498702', '-7.643909454345703']"
Location d'un appartement à californie. 3 grandes pièces. Meublé,10 000 DH,Ain Chock à Casablanca,90 m²,3 Pièces,3 Chambres,2 Salles de bains,Not specified,"['Nouveau', '1-5 ans']","['33.5400901765817', '-7.613867211846882']"
Villa professionnelle neuve de 1.100 m de surface exploitable a la location quartier Anfa,165 000 DH,Ain Diab à Casablanca,1100 m²,Not specified,Not specified,Not specified,Not specified,[],"['33.58630932470067', '-7.671375274658203']"
Villa professionnelle neuve de 800 m de surface exploitable a la location quartier Anfa,130 000 DH,Ain Diab à Casablanca,800 m²,Not specified,Not specified,Not specified,Not specified,[],"['33.58630932470067', '-7.671375274658203']"
"Bel appartement en location à Bouskoura. 3 chambres. Salon Marocain, sécurité.",15 000 DH,Bouskoura,280 m²,3 Pièces,3 Chambres,3 Salles de bains,1er étage,"['Bon état', '1-5 ans']","['33.44032295498702', '-7.643909454345703']"
Superbe appartement à louer à Maârif. 2 pièces. Bien meublé.,600 DH,Maârif à Casablanca,65 m²,2 Pièces,2 Chambres,1 Salle de bain,3ème étage,"['Nouveau', '5-10 ans']","['33.58602331802259', '-7.636442184448242']"
Appartement à louer,5 000 DH,Maârif Extension à Casablanca,85 m²,2 Pièces,2 Chambres,2 Salles de bains,3ème étage,"['Nouveau', '1-5 ans']","['33.57987394514173', '-7.646827697753906']"
Appartement en location à Les princesses. 4 grandes pièces. Meublé,12 500 DH,Les princesses à Casablanca,140 m²,4 Pièces,3 Chambres,2 Salles de bains,Not specified,['Bon état'],"['33.57154299116339', '-7.636313438415527']"
Appartement à louer meublé,6 000 DH,La Vilette à Casablanca,84 m²,2 Pièces,3 Chambres,2 Salles de bains,12ème étage,"['Bon état', '5-10 ans']","['33.59095680034125', '-7.56258487701416']"
Jolie studio a louer a ain diab,12 000 DH,Ain Diab à Casablanca,70 m²,2 Pièces,1 Chambre,1 Salle de bain,Not specified,"['Nouveau', '1-5 ans']","['33.582734173084866', '-7.675838470458984']"
Appartement meublé a louer,3 500 DH,Nassim à Mohammedia,56 m²,1 Pièce,2 Chambres,1 Salle de bain,4ème étage,"['Bon état', '5-10 ans']","['33.68115397382078', '-7.39978551864624']"
Location d'un appartement à Quartier Industriel. 1 Pièce. Meublé.,3 500 DH,Quartier Industriel à Bouznika,70 m²,1 Pièce,2 Chambres,1 Salle de bain,3ème étage,"['Bon état', '1-5 ans']","['33.789919196461405', '-7.158708572387695']"
Villa à louer de 200 mètres à Dar Bouazza,16 000 DH,Dar Bouazza,200 m²,8 Pièces,4 Chambres,5 Salles de bains,Not specified,"['Bon état', '1-5 ans']","['33.51741153987773', '-7.819862365722656']"
2 app a louer usage professionel 120 M,9 000 DH,Al Qods à Casablanca,120 m²,3 Pièces,3 Chambres,1 Salle de bain,1er étage,"['Bon état', '5-10 ans']","['33.61911357765949', '-7.486120017472171']"
Appartement à louer 77 m² à Bouskoura Vide,3 500 DH,Bouskoura,77 m²,6 Pièces,2 Chambres,1 Salle de bain,3ème étage,"['Nouveau', '10-20 ans']","['33.44032295498702', '-7.643909454345703']"
Appartement à louer,4 000 DH,Al Osra à Casablanca,98 m²,3 Pièces,3 Chambres,2 Salles de bains,Not specified,"['Bon état', '5-10 ans']","['33.536851838995254', '-7.58331298828125']"
Appartement a Eco City zenata,6 500 DH,Aïn Harrouda,75 m²,2 Pièces,2 Chambres,2 Salles de bains,Not specified,['Nouveau'],"['33.63548836485197', '-7.449674606323242']"
Appart meublé à louer Res MADINA SIDI MAAROUF,6 000 DH,Sidi Maarouf à Casablanca,90 m²,1 Pièce,2 Chambres,2 Salles de bains,3ème étage,"['Bon état', '10-20 ans']","['33.51821300640254', '-7.644338607788086']"
"Appartement Lumineux 3P double séjour, terrasse",6 000 DH,Californie à Casablanca,113 m²,3 Pièces,2 Chambres,1 Salle de bain,4ème étage,"['Nouveau', '5-10 ans']","['33.536649291344034', '-7.614521062087002']"
Appartement rez de jardin avec vue sur jardin et piscine meublé,9 500 DH,Dar Bouazza,94 m²,2 Pièces,2 Chambres,2 Salles de bains,Not specified,"['Nouveau', ""Moins d'un an""]","['33.50882682665923', '-7.858954046780309']"
Location d'un appartement à Sidi Belyout. 1 chambre. Bien meublé,8 500 DH,Sidi Belyout à Casablanca,45 m²,1 Pièce,1 Chambre,1 Salle de bain,3ème étage,"['Nouveau', ""Moins d'un an""]","['33.59825084773324', '-7.61287911534139']"
Très bel appartement moderne en location à cote de Casa Port. 1 belle chambre. Bien meublé,8 500 DH,Sidi Belyout à Casablanca,48 m²,1 Pièce,1 Chambre,1 Salle de bain,3ème étage,"['Nouveau', ""Moins d'un an""]","['33.5982235183315', '-7.612825269132557']"
Colocation étudiantes filles à el jadida,1 000 DH,Quartier Aérodrome à El Jadida,60 m²,3 Pièces,Not specified,1 Salle de bain,Not specified,"['Bon état', '1-5 ans']","['33.250459211012505', '-8.509253449738026']"
Appartement avec pscine et proche plage Bouznika,4 500 DH,Plage Oued Cherrat à Bouznika,48 m²,2 Pièces,1 Chambre,1 Salle de bain,Not specified,"['Nouveau', ""Moins d'un an""]","['33.789919196461405', '-7.158708572387695']"
Apparetement sans vis à vis en face autohall,7 000 DH,Al Qods à Casablanca,122 m²,4 Pièces,Not specified,2 Salles de bains,Not specified,"['Nouveau', '1-5 ans']","['33.61726394078692', '-7.501645088195801']"
Louez une chambre à Bourgogne meublé,1 800 DH,Bourgogne Ouest à Casablanca,92 m²,2 Pièces,Not specified,1 Salle de bain,3ème étage,"['Bon état', '10-20 ans']","['33.599282472659006', '-7.645657624181282']"
Appartement Meublé,6 000 DH,Nassim 1 à Casablanca,100 m²,4 Pièces,3 Chambres,2 Salles de bains,3ème étage,"['Bon état', '5-10 ans']","['33.608936597504766', '-7.623438835144043']"
Villa a louer a ain sebaa,13 000 DH,Aïn Sebaâ à Casablanca,180 m²,10 Pièces,4 Chambres,3 Salles de bains,Not specified,['Bon état'],"['33.60346799030846', '-7.542543411254883']"
Appartement à louer à La Siesta. 1 Pièce. Bien meublé,550 DH,La Siesta à Mohammedia,70 m²,1 Pièce,2 Chambres,1 Salle de bain,3ème étage,"['Bon état', '5-10 ans']","['33.71437346562425', '-7.34684944152832']"
Location d'un appartement à Quartier Industriel. Surface totale 60 m². Meublé.,3 500 DH,Quartier Industriel à Bouznika,60 m²,2 Pièces,2 Chambres,1 Salle de bain,3ème étage,"['Bon état', '1-5 ans']","['33.789919196461405', '-7.158708572387695']"
Bel Appartement à louer à bourgogne,7 000 DH,Bourgogne Est à Casablanca,137 m²,6 Pièces,2 Chambres,2 Salles de bains,6ème étage,"['Bon état', '20-30 ans']","['33.600349477534614', '-7.636603152672365']"
Splendide appartement en location Bouskoura Cgi,14 000 DH,Bouskoura,170 m²,6 Pièces,3 Chambres,3 Salles de bains,Not specified,['Nouveau'],"['33.44032295498702', '-7.643909454345703']"
À louer très belle villa front golf à palmeraie,36 000 DH,Bouskoura,800 m²,8 Pièces,4 Chambres,4 Salles de bains,Not specified,['Nouveau'],"['33.44032295498702', '-7.643909454345703']"
"Appartement meublé à louer maârif, casablanca",7 500 DH,Oasis à Casablanca,92 m²,2 Pièces,2 Chambres,2 Salles de bains,3ème étage,"['Bon état', '1-5 ans']","['33.57154299116339', '-7.636313438415527']"
Studio meublé Anfa place,11 000 DH,Ain Diab à Casablanca,55 m²,2 Pièces,1 Chambre,1 Salle de bain,2ème étage,"['Nouveau', '1-5 ans']","['33.5889190918421', '-7.6737356185913095']"
Appartement a louer cooldown,3 750 DH,Aïn Sebaâ à Casablanca,78 m²,2 Pièces,2 Chambres,1 Salle de bain,3ème étage,"['Bon état', '10-20 ans']","['33.611688641154686', '-7.538852691650391']"
Location villa ville verte 3cc neuve,20 860 DH,Bouskoura,350 m²,6 Pièces,3 Chambres,3 Salles de bains,Not specified,"['Nouveau', '1-5 ans']","['33.44032295498702', '-7.643909454345703']"
Appartement avec piscine à louer à Oualidia,450 DH,Oualidia,65 m²,1 Pièce,1 Chambre,1 Salle de bain,1er étage,"['Nouveau', '5-10 ans']","['32.73530650964904', '-9.031620025634766']"
Appartement pour la location près UM6SS,7 000 DH,Oulfa à Casablanca,80 m²,3 Pièces,2 Chambres,2 Salles de bains,3ème étage,"['Bon état', ""Moins d'un an""]","['33.547117579470296', '-7.675495147705078']"
Appartement 103m2 à Louer sur Bouskoura Golf City,9 000 DH,Bouskoura,103 m²,4 Pièces,2 Chambres,1 Salle de bain,2ème étage,"['Bon état', '5-10 ans']","['33.44032295498702', '-7.643909454345703']"
Appartement a louer au golf bouznika bay,12 000 DH,Plage Oued Cherrat à Bouznika,126 m²,3 Pièces,2 Chambres,2 Salles de bains,Not specified,['Bon état'],"['33.789919196461405', '-7.158708572387695']"
Très bel appartement en location à Sidi Maarouf. Superficie 81 m². Système de parabole et salon marocain,2 600 DH,Sidi Maarouf à Casablanca,81 m²,3 Pièces,3 Chambres,1 Salle de bain,1er étage,"['Nouveau', '5-10 ans']","['33.51821300640254', '-7.644338607788086']"
Appartement en location à Sidi Maarouf. 1 Pièce. Bien meublé,4 000 DH,Sidi Maarouf à Casablanca,80 m²,1 Pièce,2 Chambres,1 Salle de bain,Not specified,['Bon état'],"['33.51821300640254', '-7.644338607788086']"
Joli studio meublé sans vis à vis neuf,7 500 DH,Riviera à Casablanca,48 m²,2 Pièces,1 Chambre,2 Salles de bains,2ème étage,"['Nouveau', '1-5 ans']","['33.56569247827704', '-7.639953754442761']"
Studio ensoleillé vide à louer,6 500 DH,Riviera à Casablanca,48 m²,2 Pièces,1 Chambre,2 Salles de bains,2ème étage,"['Nouveau', '1-5 ans']","['33.56529936995763', '-7.638959169896159']"
Plain pied grand jardin arbore…,23 000 DH,Ain Diab à Casablanca,750 m²,Not specified,3 Chambres,Not specified,Not specified,[],"['33.58630932470067', '-7.671375274658203']"
Appartement a louer a Mohammedia,6 000 DH,Route de rabat à Mohammedia,72 m²,2 Pièces,2 Chambres,1 Salle de bain,2ème étage,"['Nouveau', '1-5 ans']","['33.66652808819969', '-7.399109875707299']"
Louez cet appartement à Quartier Aérodrome. 3 chambres agréables. Meublé.,6 000 DH,Quartier Aérodrome à El Jadida,100 m²,6 Pièces,3 Chambres,2 Salles de bains,Not specified,"['Nouveau', '1-5 ans']","['33.250459211012505', '-8.509253449738026']"
Perle rare Îlot de calme dans Gauthier,8 500 DH,Gauthier à Casablanca,65 m²,1 Pièce,1 Chambre,1 Salle de bain,Not specified,['Bon état'],"['33.58891909184207', '-7.628674507141113']"
Appartement meublé et spacieux de 3 chambres près de la plage,9 000 DH,Dar Bouazza,116 m²,1 Pièce,3 Chambres,2 Salles de bains,2ème étage,"['Bon état', '1-5 ans']","['33.51741153987773', '-7.819862365722656']"
El jadida. Pour famille. Moul dar sans samsar,2 500 DH,Ennajd à El Jadida,76 m²,3 Pièces,3 Chambres,1 Salle de bain,Not specified,['Nouveau'],"['33.22705699804425', '-8.506636561942287']"
Duplex moderne à louer,7 000 DH,Al Kodia à El Jadida,164 m²,2 Pièces,3 Chambres,2 Salles de bains,Not specified,"['Nouveau', '1-5 ans']","['33.23258789159761', '-8.502157124494735']"
Appartement à louer pour les jeunes employés,3 500 DH,Hay Salama à Casablanca,64 m²,1 Pièce,2 Chambres,1 Salle de bain,Not specified,['Bon état'],"['33.56971937037364', '-7.527050971984863']"
Apt Location meublé longue durée,2 500 DH,Centre ville à El Jadida,60 m²,3 Pièces,2 Chambres,1 Salle de bain,Not specified,['Bon état'],"['33.24658378390647', '-8.501787070417777']"
Duplex miramar,7 000 DH,Quartier du Parc à Mohammedia,100 m²,2 Pièces,3 Chambres,2 Salles de bains,Not specified,"['Bon état', '1-5 ans']","['33.70676953527576', '-7.397575378417969']"
Superbe villa à louer à Californie,35 000 DH,Californie à Casablanca,400 m²,6 Pièces,4 Chambres,4 Salles de bains,Not specified,['Bon état'],"['33.5320075462679', '-7.616862947014511']"
Ronds points Aïcha bd. Émile Zola,4 000 DH,Belvédère à Casablanca,52 m²,1 Pièce,1 Chambre,1 Salle de bain,2ème étage,"['Nouveau', '1-5 ans']","['33.5895625839363', '-7.59678840637207']"
Très bel appartement en location à Maârif. Surface de 102 m². Bien meublé.,12 000 DH,Maârif à Casablanca,102 m²,2 Pièces,2 Chambres,1 Salle de bain,2ème étage,"['Nouveau', '5-10 ans']","['33.613483801981445', '-7.559344491526946']"
Appartement à louer à la journée et le mois,21 000 DH,Maârif à Casablanca,80 m²,1 Pièce,1 Chambre,1 Salle de bain,3ème étage,"['Nouveau', ""Moins d'un an""]","['33.58602331802259', '-7.636442184448242']"
Location d'un appartement à El Mansouria. 6 grandes pièces. Places de parking et beau jardin,7 000 DH,El Mansouria,104 m²,6 Pièces,2 Chambres,2 Salles de bains,2ème étage,"['Bon état', '1-5 ans']","['33.73973406528122', '-7.29093074798584']"
Loyer 8 500 DH frais de syndics inclus,8 500 DH,Californie à Casablanca,75 m²,3 Pièces,2 Chambres,1 Salle de bain,2ème étage,"['Nouveau', ""Moins d'un an""]","['33.53595755299843', '-7.625627517700195']"
Appartement a louer californie,8 500 DH,Californie à Casablanca,75 m²,3 Pièces,2 Chambres,1 Salle de bain,2ème étage,"['Nouveau', ""Moins d'un an""]","['33.53595755299843', '-7.625627517700195']"
Appartement,7 000 DH,Beauséjour à Casablanca,100 m²,4 Pièces,2 Chambres,1 Salle de bain,2ème étage,"['Bon état', '10-20 ans']","['33.568610876168464', '-7.648673057556152']"
"Appartement, pescine, sport, jardin",650 DH,Port à Mohammedia,97 m²,2 Pièces,2 Chambres,1 Salle de bain,Not specified,"['Bon état', '1-5 ans']","['33.686871182417235', '-7.3822760581970215']"
A louer joli appart meublé 2ch CFC,13 000 DH,Casablanca Finance City à Casablanca,100 m²,3 Pièces,2 Chambres,2 Salles de bains,1er étage,"['Bon état', '1-5 ans']","['33.5585265011327', '-7.605092525482178']"
Location bel appt vide avec terrasse cfc,12 000 DH,Casablanca,180 m²,Not specified,2 Chambres,2 Salles de bains,Not specified,[],"['33.57601248704883', '-7.603912353515625']"
Appt en location vide vue mer ain diab,20 000 DH,Ain Diab à Casablanca,220 m²,2 Pièces,2 Chambres,2 Salles de bains,2ème étage,['Nouveau'],"['33.58630932470067', '-7.671375274658203']"
Bel appt vide en location les princesses,13 000 DH,Les princesses à Casablanca,114 m²,Not specified,3 Chambres,2 Salles de bains,Not specified,[],"['33.57154299116339', '-7.636313438415527']"
Appt semi meuble n location cil,7 700 DH,CIL (Hay Salam) à Casablanca,90 m²,Not specified,2 Chambres,1 Salle de bain,Not specified,[],"['33.57243690885356', '-7.657556533813477']"
Bel appt meuble en location gauthier,20 000 DH,Gauthier à Casablanca,163 m²,Not specified,3 Chambres,2 Salles de bains,Not specified,[],"['33.58891909184207', '-7.628674507141113']"
Appt meuble en location maarif extension,12 000 DH,Casablanca,Not specified,Not specified,2 Chambres,2 Salles de bains,Not specified,[],"['33.57601248704883', '-7.603912353515625']"
Spacieux appt vide en location racine,18 000 DH,Racine à Casablanca,315 m²,4 Pièces,4 Chambres,2 Salles de bains,3ème étage,"['Nouveau', '1-5 ans']","['33.592458238962855', '-7.648158073425293']"
Bel appt meuble en location belvedere,10 000 DH,Casablanca,119 m²,Not specified,2 Chambres,2 Salles de bains,Not specified,[],"['33.57601248704883', '-7.603912353515625']"
Appartement de vacances à Bouznika,2 500 DH,Quartier Industriel à Bouznika,58 m²,3 Pièces,2 Chambres,1 Salle de bain,1er étage,"['Bon état', '1-5 ans']","['33.789919196461405', '-7.158708572387695']"
Superbe appartement au plein cœur d'El Jadida,4 600 DH,Hay Essalam à El Jadida,72 m²,1 Pièce,2 Chambres,1 Salle de bain,4ème étage,"['Nouveau', '1-5 ans']","['33.22447209921732', '-8.500327822985128']"
Jolie appartement au centre ville,5 100 DH,Mers Sultan à Casablanca,90 m²,4 Pièces,2 Chambres,1 Salle de bain,10ème étage,"['Bon état', '10-20 ans']","['33.57955216356586', '-7.611980438232422']"
Rare provençale,37 000 DH,Ferme Bretonne (Hay Arraha) à Casablanca,800 m²,4 Pièces,4 Chambres,3 Salles de bains,Not specified,['Bon état'],"['33.5608510182527', '-7.647085189819336']"
Coquette Villa à la Location AIN DIAB,26 000 DH,Ain Diab à Casablanca,300 m²,6 Pièces,4 Chambres,3 Salles de bains,Not specified,"['Bon état', '10-20 ans']","['33.582734173084866', '-7.675838470458984']"
Appartement vide à louer 3 chambres à Darbouazza,13 500 DH,Dar Bouazza,169 m²,4 Pièces,3 Chambres,3 Salles de bains,2ème étage,"['Bon état', '1-5 ans']","['32.34023266790936', '-7.437744140625001']"
